Unidade;nome;matricula;Instante;Estado;Comunica;CoordX;CoordY;Linha;Rota;Posicao;Viagem;Velocidade
3336;E1;1626;2018-01-22 10:53:03.527;1;1;289764;9114290;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 10:54:02.493;1;1;289765;9114289;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 10:55:02.987;1;1;289764;9114289;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 10:56:02.000;1;1;289765;9114289;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 10:57:01.857;1;1;289765;9114288;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 10:58:01.667;1;1;289764;9114287;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 10:59:01.570;1;1;289763;9114288;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:00:02.580;1;1;289766;9114288;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:01:00.767;1;1;289764;9114288;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:02:00.123;1;1;289765;9114287;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:03:00.027;1;1;289764;9114288;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:03:59.727;1;1;289763;9114288;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:04:58.553;1;1;289763;9114288;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:05:58.410;1;1;289762;9114289;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:06:58.123;1;1;289763;9114289;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:07:58.340;1;1;289764;9114288;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:08:57.447;1;1;289868;9114274;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:09:56.397;1;1;290121;9114276;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:10:56.723;1;1;290281;9114392;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:11:56.250;1;1;290611;9114667;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:12:55.390;1;1;290660;9114781;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:13:54.107;1;1;290895;9114781;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:14:53.883;1;1;291123;9114725;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:15:53.663;1;1;291418;9114569;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:16:53.410;1;1;291656;9114385;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:17:53.500;1;1;291737;9113871;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:18:52.263;1;1;291594;9113480;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:19:52.213;1;1;291337;9113194;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:20:52.130;1;1;0;0;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:21:52.987;1;1;291223;9113074;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:22:53.137;1;1;291260;9112672;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:23:52.153;1;1;291337;9112296;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:24:52.147;1;1;291415;9111913;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:25:52.533;1;1;291467;9111691;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:26:51.737;1;1;291519;9111418;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:27:50.657;1;1;291268;9111193;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:28:49.627;1;1;291291;9111076;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:29:49.390;1;1;291533;9110932;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:30:49.197;1;1;291931;9110841;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:31:49.367;1;1;292126;9110673;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:32:48.180;1;1;292577;9110341;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:33:48.427;1;1;292971;9110093;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:34:47.937;1;1;293126;9109967;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:35:47.587;1;1;292925;9109669;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:36:46.447;1;1;292773;9109442;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:37:46.417;1;1;292542;9109072;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:38:45.297;1;1;292510;9108837;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:39:46.020;1;1;292643;9108758;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:40:45.217;1;1;292934;9108576;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:41:45.330;1;1;292868;9108449;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:42:43.530;1;1;292780;9108310;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:43:43.277;1;1;292581;9108024;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:44:43.643;1;1;292581;9108024;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:45:43.297;1;1;292390;9107631;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:46:42.213;1;1;292341;9107418;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:47:42.147;1;1;292420;9107361;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:48:42.080;1;1;292563;9107269;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:49:42.683;1;1;292744;9107227;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:50:41.883;1;1;0;0;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:51:41.490;1;1;292838;9107242;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:52:40.923;1;1;292919;9107245;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:53:40.247;1;1;293025;9107278;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:54:39.167;1;1;293176;9107338;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:55:39.133;1;1;293302;9107691;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:56:39.347;1;1;293295;9107768;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:57:38.703;1;1;293295;9107767;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:58:38.840;1;1;293228;9108102;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 11:59:36.917;1;1;293027;9108156;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:00:37.553;1;1;293017;9108147;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:01:36.850;1;1;292882;9108221;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:02:35.753;1;1;292670;9108418;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:03:36.310;1;1;292433;9108681;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:04:35.810;1;1;292472;9108791;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:05:34.730;1;1;292623;9109230;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:06:35.333;1;1;292962;9109681;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:07:34.270;1;1;293169;9109798;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:08:34.873;1;1;293354;9109774;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:09:33.780;1;1;293226;9109923;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:10:33.870;1;1;292981;9110101;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:11:32.820;1;1;292685;9110316;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:12:33.347;1;1;292552;9110373;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:13:32.237;1;1;292113;9110712;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:14:32.777;1;1;0;0;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:15:32.430;1;1;291658;9111090;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:16:31.837;1;1;291624;9111112;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:17:30.660;1;1;291568;9111255;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:18:30.987;1;1;291489;9111610;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:19:30.560;1;1;291437;9111877;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:20:30.183;1;1;291372;9112201;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:21:29.557;1;1;291304;9112525;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:22:28.757;1;1;291215;9112918;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:23:27.863;1;0;291215;9112918;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:24:27.500;1;1;291513;9113377;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:25:27.030;1;1;291668;9113555;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:26:26.557;1;1;291755;9113876;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:27:25.323;1;1;291804;9114134;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:28:25.350;1;1;291645;9114415;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:29:24.473;1;1;291326;9114633;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:30:23.300;1;1;290909;9114780;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:31:23.123;1;1;290727;9114835;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:32:22.857;1;1;290440;9114523;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:33:23.273;1;1;290189;9114311;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:34:22.083;1;1;289741;9114313;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:35:22.050;1;1;289337;9114379;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:36:21.030;1;1;289396;9114363;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:37:20.747;1;1;289771;9114292;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:38:20.557;1;1;289769;9114291;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:39:20.397;1;1;289769;9114292;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:40:20.143;1;1;289769;9114291;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:41:19.907;1;1;289769;9114291;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:42:20.027;1;1;289770;9114291;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:43:18.777;1;1;289769;9114293;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:44:18.600;1;1;289826;9114286;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:45:19.127;1;1;290104;9114276;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:46:18.733;1;1;290375;9114480;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:47:18.357;1;1;290543;9114570;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:48:17.510;1;1;290630;9114752;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:49:16.337;1;1;290896;9114784;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:50:16.473;1;1;291270;9114711;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:51:15.567;1;1;291453;9114557;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:52:15.077;1;1;291572;9114469;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:53:13.857;1;1;291737;9114287;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:54:13.697;1;1;291745;9113832;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:55:14.037;1;1;291680;9113572;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:56:13.440;1;1;291373;9113234;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:57:12.937;1;1;291283;9113133;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:58:12.047;1;1;291208;9112925;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 12:59:10.980;1;1;291265;9112657;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:00:11.243;1;1;291357;9112203;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:01:10.817;1;1;291409;9111942;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:02:10.003;1;1;291462;9111690;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:03:09.003;1;1;291515;9111440;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:04:09.247;1;1;0;0;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:05:08.057;1;1;291443;9110975;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:06:08.617;1;1;291877;9110847;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:07:08.130;1;1;292048;9110754;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:08:06.910;1;1;292362;9110451;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:09:07.390;1;1;292790;9110239;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:10:06.543;1;1;293006;9110072;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:11:05.790;1;1;293003;9110067;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:12:05.477;1;1;293051;9110034;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:13:04.927;1;1;293067;9109855;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:14:04.157;1;1;292880;9109595;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:15:04.140;1;1;292823;9109516;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:16:04.230;1;1;292788;9109468;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:17:03.197;1;1;292750;9109421;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:18:02.803;1;1;292681;9109325;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:19:01.830;1;1;292636;9109256;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:20:01.827;1;1;292469;9108917;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:21:01.717;1;1;292482;9108835;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:22:01.463;1;1;0;0;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:23:01.303;1;1;292657;9108749;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:24:01.440;1;1;292775;9108670;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:25:00.563;1;1;0;0;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:25:59.920;1;1;0;0;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:26:58.887;1;1;292510;9107835;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:27:58.617;1;1;292370;9107599;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:28:58.363;1;1;292355;9107410;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:29:58.487;1;1;292387;9107398;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:30:57.357;1;1;292788;9107237;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:31:57.200;1;1;293293;9107429;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:32:57.320;1;1;293260;9107612;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:33:56.740;1;1;293306;9107820;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:34:56.347;1;1;0;0;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:35:55.530;1;0;0;0;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:36:55.263;1;1;293015;9108159;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:37:54.417;1;1;0;0;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:38:53.290;1;1;0;0;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:39:53.800;1;1;292687;9108466;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:40:53.237;1;1;0;0;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:41:52.937;1;1;292480;9108798;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:42:51.793;1;1;292551;9109062;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:43:51.790;1;1;292682;9109315;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:44:52.253;1;1;292967;9109691;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:45:51.220;1;1;293135;9109822;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:46:51.123;1;1;293179;9109795;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:47:51.153;1;1;293365;9109785;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:48:51.007;1;1;0;0;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:49:50.770;1;1;292846;9110216;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:50:50.877;1;1;292350;9110471;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:51:49.640;1;1;291925;9110898;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:52:50.167;1;1;291703;9111055;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:53:49.587;1;1;291632;9111103;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:54:49.053;1;1;291572;9111218;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:55:48.340;1;1;291472;9111681;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:56:47.233;1;1;291400;9112066;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:57:47.807;1;1;291389;9112101;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:58:47.153;1;1;291324;9112415;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 13:59:47.037;1;1;291284;9112602;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:00:46.323;1;1;291223;9112873;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:01:45.800;1;1;291294;9113128;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:02:44.887;1;1;291509;9113369;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:03:45.063;1;1;291661;9113542;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:04:43.033;1;1;291800;9114087;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:05:43.710;1;1;291664;9114394;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:06:42.553;1;1;291608;9114451;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:07:43.183;1;1;291149;9114738;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:08:42.683;1;1;290879;9114827;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:09:41.640;1;1;290738;9114846;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:10:41.797;1;1;290608;9114661;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:11:40.607;1;1;290290;9114411;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:12:40.910;1;1;290015;9114272;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:13:40.580;1;1;289729;9114316;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:14:40.173;1;1;289323;9114382;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:15:40.033;1;1;289228;9114383;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:16:39.617;1;1;289552;9114320;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:17:38.847;1;1;289762;9114291;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:18:38.457;1;0;289762;9114291;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:23:36.760;1;1;289765;9114292;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:24:35.663;1;1;289971;9114265;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:25:35.480;1;1;290175;9114297;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:26:35.887;1;1;290413;9114507;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:27:34.757;1;1;290606;9114631;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:28:35.247;1;1;290806;9114879;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:29:34.510;1;1;291009;9114696;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:30:33.290;1;1;291305;9114612;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:31:33.427;1;1;291554;9114485;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:32:32.877;1;1;291760;9114259;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:33:31.657;1;1;291794;9114147;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:34:32.183;1;1;291744;9113821;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:35:31.633;1;1;291598;9113489;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:36:31.067;1;1;291378;9113235;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:37:30.690;1;1;291243;9113099;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:38:30.420;1;1;291225;9112853;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:39:30.077;1;1;291292;9112535;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:40:29.510;1;1;291334;9112336;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:41:29.023;1;1;291448;9111772;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:42:28.207;1;1;291515;9111445;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:43:27.143;1;1;291297;9111243;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:44:27.390;1;1;291264;9111176;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:45:26.607;1;1;291406;9110991;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:46:25.900;1;1;291702;9110887;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:47:25.320;1;1;291921;9110838;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:48:24.537;1;1;292098;9110710;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:49:23.440;1;1;292322;9110496;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:50:23.763;1;0;292322;9110496;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:51:22.887;1;1;292873;9110178;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:52:22.150;1;1;293121;9109970;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:53:20.993;1;1;293054;9109843;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:54:20.973;1;0;293054;9109843;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:55:21.127;1;1;292771;9109453;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:56:19.797;1;1;292712;9109369;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:57:19.667;1;1;292656;9109285;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:58:19.743;1;1;292572;9109150;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 14:59:18.523;1;0;292572;9109150;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:00:18.800;1;1;292679;9108741;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:01:18.420;1;1;292778;9108669;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:02:17.950;1;1;292886;9108467;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:03:17.573;1;1;292682;9108118;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:04:16.587;1;1;292600;9108033;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:05:17.033;1;1;292412;9107660;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:06:15.830;1;1;292330;9107536;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:07:15.577;1;1;292386;9107381;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:08:15.293;1;1;292532;9107285;NULL;NULL;NULL;NULL;NULL
